Age,Gender,AnnualIncome,NumberOfPurchases,ProductCategory,TimeSpentOnWebsite,LoyaltyProgram,DiscountsAvailed,PurchaseStatus
21.0,Female,115255.35172220146,17.0,Sports,42.83850429767031,No,0,No
62.0,Male,147857.79145297885,5.0,Electronics,20.08312845091161,Yes,4,No
27.0,Female,58355.29199504031,11.0,Home Goods,17.94272114270289,Yes,2,Yes
53.0,Female,90593.19591449622,16.0,Clothing,19.360489530436546,Yes,2,No
69.0,Female,96162.4224989575,17.0,Beauty,33.276716464188084,No,3,Yes
34.0,Female,145323.75013151678,2.0,Sports,51.06045038609064,No,3,Yes
38.0,Male,38203.132681931296,1.0,Sports,10.412857444616993,Yes,0,No
30.0,Male,22281.80723766176,12.0,Home Goods,46.37735686693065,Yes,3,Yes
44.0,Male,131015.05570420487,17.0,Clothing,34.124864298054334,Yes,4,Yes
22.0,Male,69652.15315487646,2.0,Sports,13.131667774261125,No,1,No
60.0,Male,105455.95268211672,2.0,Sports,44.87254853607645,Yes,1,No
22.0,Male,141716.4807909605,17.0,Home Goods,41.604916245056415,Yes,1,Yes
57.0,Male,55629.30661448483,8.0,Clothing,30.94303657369056,Yes,3,Yes
64.0,Female,74145.57614750427,15.0,Clothing,58.776534192866464,Yes,5,Yes
18.0,Female,54909.38828878895,18.0,Sports,32.72332778355093,No,4,Yes
31.0,Female,82515.71905839117,1.0,Electronics,35.88676778647144,Yes,1,Yes
36.0,Male,87788.3731416944,14.0,Clothing,37.39620060194572,No,1,Yes
69.0,Female,74931.29568055281,20.0,Electronics,17.879305399844377,No,0,No
60.0,Female,87787.93957566663,7.0,Electronics,37.61285397438406,Yes,5,Yes
50.0,Female,24024.25281951466,11.0,Home Goods,22.409083202711106,No,5,No
18.0,Male,67898.35958915527,2.0,Electronics,51.942370856784265,No,1,No
46.0,Female,59820.75484116765,18.0,Home Goods,4.000351994513446,No,3,No
25.0,Female,136978.33493934543,10.0,Home Goods,11.71625389085049,No,4,Yes
70.0,Male,131563.01691043132,5.0,Beauty,1.9392957685051175,No,2,No
45.0,Male,72980.59403421602,3.0,Clothing,23.34177838839423,No,3,No
20.0,Male,73251.75633638016,19.0,Beauty,57.90149859451087,Yes,5,Yes
68.0,Male,28970.98703966612,13.0,Clothing,36.60084852099451,Yes,2,No
29.0,Male,77530.91692591693,10.0,Clothing,56.03350551445959,No,3,No
66.0,Female,56488.81801707666,13.0,Beauty,30.957376959897196,No,3,Yes
54.0,Male,121892.93198310163,10.0,Clothing,48.524266715902414,No,3,Yes
69.0,Male,116017.669557203,9.0,Sports,1.0944700653927009,No,2,No
60.0,Male,111906.9433692431,15.0,Sports,9.568276174999694,No,0,No
24.0,Female,76365.76304223987,4.0,Beauty,22.77026914680763,Yes,3,Yes
61.0,Male,58943.5381340036,12.0,Home Goods,37.72017995691728,Yes,1,Yes
35.0,Male,137813.0954677348,13.0,Clothing,43.438735932481706,No,5,Yes
47.0,Male,123287.02078379731,6.0,Electronics,36.63130617607142,No,0,No
66.0,Male,114751.9874950931,17.0,Beauty,10.083831081323728,No,4,No
51.0,Male,49383.769716079965,1.0,Electronics,29.718311852786616,Yes,1,No
70.0,Male,89340.26173949713,7.0,Home Goods,38.13599895590893,No,3,Yes
57.0,Female,127579.92642369366,16.0,Home Goods,41.3435038525026,Yes,3,Yes
48.0,Female,90290.80196383834,20.0,Sports,44.35079804211334,No,5,Yes
20.0,Male,106292.6592028266,17.0,Beauty,3.9973527916475926,No,4,Yes
29.0,Female,21521.859395017527,3.0,Electronics,33.853482986724224,No,2,No
58.0,Female,82930.0190623262,14.0,Home Goods,12.851753628273467,No,4,No
52.0,Male,46177.29167767667,7.0,Clothing,38.35202246327806,No,4,No
70.0,Male,106972.90385278407,4.0,Beauty,42.44191658610592,Yes,2,No
33.0,Male,142424.34251046024,3.0,Clothing,23.642575020667145,No,0,No
57.0,Female,40445.517063363,10.0,Beauty,56.26301697049618,No,2,No
50.0,Male,92885.81227410222,0.0,Sports,4.727802714753363,No,2,No
18.0,Male,99007.77589285394,10.0,Clothing,16.263599149132915,No,3,Yes
40.0,Female,76472.43147085927,6.0,Clothing,53.88061157766349,No,4,No
67.0,Female,110466.88536194433,17.0,Electronics,43.108669261925726,No,1,No
23.0,Female,81595.27769173306,8.0,Electronics,31.94553387891961,Yes,1,Yes
41.0,Female,28095.50376464513,10.0,Home Goods,25.068331283702623,No,0,No
22.0,Female,59164.48389880005,12.0,Clothing,30.119075915777728,No,3,Yes
19.0,Male,21019.406800349185,20.0,Electronics,12.682178788145658,No,4,No
31.0,Female,91982.49309654144,8.0,Beauty,15.01167649936979,No,3,Yes
68.0,Male,80311.22326948371,14.0,Home Goods,19.080097856464334,No,3,No
69.0,Female,27975.45152438686,18.0,Sports,4.368565936568679,No,0,No
60.0,Male,135733.54689231428,1.0,Beauty,46.10952756180639,Yes,3,Yes
29.0,Male,75955.56334172873,17.0,Home Goods,2.6207631882661064,No,4,Yes
62.0,Male,70250.26588699361,16.0,Electronics,39.09015649223871,No,5,Yes
42.0,Female,133175.19525598089,15.0,Sports,5.759516276079465,No,5,No
55.0,Male,101221.90216262233,14.0,Home Goods,39.347173791787455,Yes,5,Yes
33.0,Female,105058.03180224504,19.0,Electronics,36.85892787780634,Yes,0,Yes
54.0,Female,30682.316771935555,18.0,Clothing,28.01049102099319,Yes,2,No
22.0,Female,113951.9045007697,2.0,Electronics,18.655656736349467,No,1,No
29.0,Male,112824.24378069134,20.0,Sports,53.43639654126607,No,4,Yes
35.0,Female,97367.1177377386,14.0,Home Goods,40.06459772268257,No,1,Yes
24.0,Male,125414.2155310294,11.0,Sports,19.450084413346023,No,4,Yes
39.0,Male,34204.34734025078,17.0,Beauty,27.13410963412803,No,5,No
49.0,Male,95780.3873845542,18.0,Electronics,21.860932294304227,Yes,2,Yes
32.0,Female,35979.688200500386,11.0,Clothing,43.85190652176026,No,4,Yes
55.0,Male,81936.80822469291,6.0,Clothing,56.94371189784098,Yes,4,Yes
68.0,Male,80311.22326948371,14.0,Home Goods,19.080097856464334,No,3,No
21.0,Female,120794.99955240762,10.0,Electronics,7.630770005200024,No,2,No
28.0,Female,141304.7330746625,0.0,Clothing,17.35151676052823,No,1,No
41.0,Male,116615.11583510845,19.0,Home Goods,32.15601677499265,No,1,No
22.0,Male,55799.55265320441,9.0,Sports,54.27864453607589,Yes,1,Yes
19.0,Male,26090.748108588406,0.0,Home Goods,53.58752220078088,No,4,No
18.0,Female,83126.66095572172,20.0,Beauty,2.2803056212569555,No,1,No
30.0,Male,71611.95536083492,20.0,Clothing,38.68168553110391,No,5,Yes
63.0,Male,71874.59129351651,10.0,Home Goods,43.54624261077121,No,1,No
34.0,Female,20418.37426855623,,Clothing,54.45995479214512,No,0,No
34.0,Female,104649.18603461764,14.0,Clothing,28.998116659354817,No,1,No
39.0,Female,65048.14183385337,13.0,Electronics,34.59074328252628,No,5,Yes
67.0,Female,28775.33106889685,18.0,Home Goods,17.625707203046694,No,1,Yes
40.0,Female,57363.24754052536,7.0,Sports,12.20603320759119,No,0,No
63.0,Male,134021.77553236455,16.0,Home Goods,37.31163380267996,Yes,0,Yes
50.0,Male,52625.66597423874,13.0,Electronics,25.348016654369804,Yes,4,Yes
